original_address,clean_address,latitude,longitude
"206 Connecticut St, Fort Myers Beach, FL 33931","206 Connecticut St, Fort Myers Beach, FL 33931",26.4439787,-81.929227
"136 Bay Mar Dr, Fort Myers Beach, FL 33931","136 Bay Mar Dr, Fort Myers Beach, FL 33931",26.441665,-81.9269545
"220 Albatross St, Fort Myers Beach, FL 33931","220 Albatross St, Fort Myers Beach, FL 33931",26.4215827,-81.9000236
"12 Fairview Blvd, Fort Myers Beach, FL 33931","12 Fairview Blvd, Fort Myers Beach, FL 33931",26.419735,-81.901164
"5475 Avenida Pescadora, Fort Myers Beach, FL 33931","5475 Avenida Pescadora, Fort Myers Beach, FL 33931",26.4332725,-81.9125349
"7500 Estero Blvd # 1005, Fort Myers Beach, FL 33931","7500 Estero Blvd # 1005, Fort Myers Beach, FL 33931",26.410201326084,-81.898882470461
"6662 Estero Blvd # 308, Fort Myers Beach, FL 33931","6662 Estero Blvd # 308, Fort Myers Beach, FL 33931",26.418387685819,-81.902085284454
"6672 Estero Blvd # A411, Fort Myers Beach, FL 33931","6672 Estero Blvd # A411, Fort Myers Beach, FL 33931",26.418065382204,-81.901965135785
"341 Jefferson Ct, Fort Myers Beach, FL 33931","341 Jefferson Ct, Fort Myers Beach, FL 33931",26.4451068,-81.9295798
"346 Wimbledon Ln, Naples, FL 34104","346 Wimbledon Ln, Naples, FL 34104",26.160998825084,-81.723170100807
"1272 Rialto Way # 201, Naples, FL 34114","1272 Rialto Way # 201, Naples, FL 34114",25.995204037881,-81.695265980485
"11528 Jacaranda Dr, Naples, FL 34120","11528 Jacaranda Dr, Naples, FL 34120",,
"3327 Pilot Cir, Naples, FL 34120","3327 Pilot Cir, Naples, FL 34120",26.260702133715,-81.675632517343
"13409 Coronado Dr, Naples, FL 34109","13409 Coronado Dr, Naples, FL 34109",26.225377732533,-81.763790817738
"28124 Meadowlark Ln, Bonita Springs, FL 34134","28124 Meadowlark Ln, Bonita Springs, FL 34134",26.3285819,-81.8151725
"21460 Strada Nuova Cir # B315, Estero, FL 33928","21460 Strada Nuova Cir # B315, Estero, FL 33928",26.429073973266,-81.802908350843
"5640 Lago Villaggio Way, Naples, FL 34104","5640 Lago Villaggio Way, Naples, FL 34104",26.142271686732,-81.735203164484
"13105 Vanderbilt Dr # 405, Naples, FL 34110","13105 Vanderbilt Dr # 405, Naples, FL 34110",26.290216684912,-81.818594536004
"1934 Fresno Ave, Naples, FL 34120","1934 Fresno Ave, Naples, FL 34120",,
"3998 Skysail Dr, Naples, FL 34120","3998 Skysail Dr, Naples, FL 34120",26.3007434,-81.5249931
"1790 Terreno Blvd, Naples, FL 34120","1790 Terreno Blvd, Naples, FL 34120",,
"20434 Napa Loop, Estero, FL 33928","20434 Napa Loop, Estero, FL 33928",,
"1485 Serrano Cir, Naples, FL 34105","1485 Serrano Cir, Naples, FL 34105",26.204360830861,-81.746249436336
"1371 Petone Ct, Naples, FL 34113","1371 Petone Ct, Naples, FL 34113",26.057718975126,-81.717016227573
"12719 Aviano Dr, Naples, FL 34105","12719 Aviano Dr, Naples, FL 34105",26.198195924169,-81.750592688033
"3667 Canopy Cir, Naples, FL 34120","3667 Canopy Cir, Naples, FL 34120",26.2553356,-81.6777313
"3880 Treasure Cove Cir, Naples, FL 34114","3880 Treasure Cove Cir, Naples, FL 34114",26.034624030128,-81.687203944355
"581 Country Walk Ct, Naples, FL 34104","581 Country Walk Ct, Naples, FL 34104",26.141615331141,-81.725803209334
"1899 Piccadilly Circus, Naples, FL 34112","1899 Piccadilly Circus, Naples, FL 34112",26.1363954,-81.7369616
"731 Provincetown Dr, Naples, FL 34104","731 Provincetown Dr, Naples, FL 34104",26.148642614881,-81.733721200123
"1284 Rainbow Ct, Naples, FL 34110","1284 Rainbow Ct, Naples, FL 34110",26.288665151415,-81.807453431121
"3032 Woodside Ave, Naples, FL 34112","3032 Woodside Ave, Naples, FL 34112",26.099283314128,-81.768787356159
"190 Muirfield Cir, Naples, FL 34113","190 Muirfield Cir, Naples, FL 34113",26.104997181892,-81.718785151929
"2769 Linda Dr, Naples, FL 34112","2769 Linda Dr, Naples, FL 34112",26.1169491,-81.7717723
"7520 Citrus Hill Ln, Naples, FL 34109","7520 Citrus Hill Ln, Naples, FL 34109",26.239723526152,-81.75518844761
"10403 Quail Crown Dr, Naples, FL 34119","10403 Quail Crown Dr, Naples, FL 34119",26.280577214186,-81.731700375949
"2270 Harbor Rd, Naples, FL 34104","2270 Harbor Rd, Naples, FL 34104",26.1429694,-81.7769023
"14592 Tuscany Pointe Trl, Naples, FL 34120","14592 Tuscany Pointe Trl, Naples, FL 34120",26.247884170106,-81.682684749784
"11756 Carradale Ct, Naples, FL 34120","11756 Carradale Ct, Naples, FL 34120",26.291804131954,-81.629654335224
"10228 Cobble Hill Rd, Bonita Springs, FL 34135","10228 Cobble Hill Rd, Bonita Springs, FL 34135",26.35338,-81.7775491
"8751 Estero Blvd # 704, Bonita Springs, FL 33931","8751 Estero Blvd # 704, Bonita Springs, FL 33931",26.403038733154,-81.873676480712
"14113 Tivoli Ter, Bonita Springs, FL 34135","14113 Tivoli Ter, Bonita Springs, FL 34135",26.3299159,-81.7181969
"20083 Palermo Lake Ct, Estero, FL 33928","20083 Palermo Lake Ct, Estero, FL 33928",26.445968372427,-81.752591496027
"13476 Villa Di Preserve Ln, Estero, FL 33928","13476 Villa Di Preserve Ln, Estero, FL 33928",26.448600959855,-81.735999592654
"9375 Oak Strand Dr, Estero, FL 34135","9375 Oak Strand Dr, Estero, FL 34135",26.408789957951,-81.795318129396
"9063 Astonia Way, Estero, FL 33967","9063 Astonia Way, Estero, FL 33967",26.4552239,-81.8044048
"17887 Modena Rd, Miromar Lakes, FL 33913","17887 Modena Rd, Miromar Lakes, FL 33913",26.4778672,-81.7890375
"8400 Estero Blvd # 805, Fort Myers Beach, FL 33931","8400 Estero Blvd # 805, Fort Myers Beach, FL 33931",26.404785896575,-81.884875841053
"4141 Bay Beach Ln # 442, Fort Myers Beach, FL 33931","4141 Bay Beach Ln # 442, Fort Myers Beach, FL 33931",26.408786904985,-81.88579745394
"3881 Kens Way # 4301, Bonita Springs, FL 34134","3881 Kens Way # 4301, Bonita Springs, FL 34134",26.331927129296,-81.818918817615
"12668 Caballo Ct, Estero, FL 33928","12668 Caballo Ct, Estero, FL 33928",,
"20012 Tavernier Dr, Estero, FL 33928","20012 Tavernier Dr, Estero, FL 33928",26.447905991891,-81.779989019979
"1429 Saint Clair Shores Rd, Naples, FL 34104","1429 Saint Clair Shores Rd, Naples, FL 34104",26.1664535,-81.736753
"1508 Forest Lakes Blvd, Naples, FL 34105","1508 Forest Lakes Blvd, Naples, FL 34105",26.206181595918,-81.783348190114
"3861 Ken's Way # 502, Bonita Springs, FL 34134","3861 Ken's Way # 502, Bonita Springs, FL 34134",26.331996771871,-81.818904625407
"26463 Doverstone St, Bonita Springs, FL 34135","26463 Doverstone St, Bonita Springs, FL 34135",26.3563475,-81.7748639
"6672 Estero Blvd # A907, Fort Myers Beach, FL 33931","6672 Estero Blvd # A907, Fort Myers Beach, FL 33931",26.418065382204,-81.901965135785
"11157 Monte Carlo Blvd, Bonita Springs, FL 34135","11157 Monte Carlo Blvd, Bonita Springs, FL 34135",26.3560909,-81.7698568
"4182 Bay Beach Ln # 752, Fort Myers Beach, FL 33931","4182 Bay Beach Ln # 752, Fort Myers Beach, FL 33931",26.40865696571,-81.887960454576
"3609 Periwinkle Way, Naples, FL 34114","3609 Periwinkle Way, Naples, FL 34114",26.152282888933,-81.680945021884
"22628 Island Pines Way # 1603, Fort Myers Beach, FL 33931","22628 Island Pines Way # 1603, Fort Myers Beach, FL 33931",26.417262347896,-81.899533694423
"14875 Loggerhead Dr, Naples, FL 34120","14875 Loggerhead Dr, Naples, FL 34120",,
"2128 Imperial Cir, Naples, FL 34110","2128 Imperial Cir, Naples, FL 34110",26.290481954024,-81.767729116084
"4008 Upolo Ln, Naples, FL 34119","4008 Upolo Ln, Naples, FL 34119",26.253113536774,-81.707140116528
"130 Torrey Pines Pt, Naples, FL 34113","130 Torrey Pines Pt, Naples, FL 34113",26.106543400354,-81.733706422615
"7932 Kilkenny Way # 60, Naples, FL 34112","7932 Kilkenny Way # 60, Naples, FL 34112",26.138481008655,-81.707545014204
"4462 Crimson Ave, Naples, FL 34119","4462 Crimson Ave, Naples, FL 34119",26.311915267926,-81.719524649126
"1095 Port Orange Way, Naples, FL 34120","1095 Port Orange Way, Naples, FL 34120",26.303238977732,-81.58833751341
"120 Heritage Way, Naples, FL 34110","120 Heritage Way, Naples, FL 34110",26.282322194411,-81.76360568853
"124 Water Oaks Way # 62, Naples, FL 34105","124 Water Oaks Way # 62, Naples, FL 34105",,
"26490 Doverstone St, Bonita Springs, FL 34135","26490 Doverstone St, Bonita Springs, FL 34135",26.354008,-81.773864
"10011 Hidden Pines Ln, Bonita Springs, FL 34135","10011 Hidden Pines Ln, Bonita Springs, FL 34135",26.3812757,-81.7872865
"20605 Wildcat Run Dr, Estero, FL 33928","20605 Wildcat Run Dr, Estero, FL 33928",26.442972788518,-81.744816231164
"271 N Lenell Rd # 6d, Fort Myers Beach, FL 33931","271 North Lenell Rd # 6d, Fort Myers Beach, FL 33931",26.415342958825,-81.897149981007
"309 Goodlette-frank Rd S # A305, Naples, FL 34102","309 Goodlette-frank Rd South # A305, Naples, FL 34102",26.152592378645,-81.791001377331
"8014 Kilkenny Ct # G47, Naples, FL 34112","8014 Kilkenny Ct # G47, Naples, FL 34112",26.136619472898,-81.706967091452
"6672 Estero Blvd # A606, Fort Myers Beach, FL 33931","6672 Estero Blvd # A606, Fort Myers Beach, FL 33931",26.418065382204,-81.901965135785
"9487 Foxglove Ln, Naples, FL 34120","9487 Foxglove Ln, Naples, FL 34120",,
"16277 Aberdeen Way, Naples, FL 34110","16277 Aberdeen Way, Naples, FL 34110",26.299006746502,-81.758614944927
"4723 Abaca Cir, Naples, FL 34119","4723 Abaca Cir, Naples, FL 34119",26.255807831427,-81.702444853653
"1344 Monarch Cir, Naples, FL 34116","1344 Monarch Cir, Naples, FL 34116",26.167821676768,-81.723037097663
"760 Provincetown Dr, Naples, FL 34104","760 Provincetown Dr, Naples, FL 34104",26.148013836608,-81.733576344684
"1834 Mustique St, Naples, FL 34120","1834 Mustique St, Naples, FL 34120",26.263671322484,-81.671301086314
"2805 Linda Dr, Naples, FL 34112","2805 Linda Dr, Naples, FL 34112",26.1169312,-81.7714379
"13479 Coronado Dr, Naples, FL 34109","13479 Coronado Dr, Naples, FL 34109",26.224540530078,-81.76140132158
"13553 Coronado Dr, Naples, FL 34109","13553 Coronado Dr, Naples, FL 34109",26.225412944961,-81.75937640966
"14837 Windward Ln, Naples, FL 34114","14837 Windward Ln, Naples, FL 34114",26.051772996504,-81.663623442217
"461 Kamari Cv, Naples, FL 34114","461 Kamari Cv, Naples, FL 34114",,
"14374 Tuscany Pointe Trl, Naples, FL 34120","14374 Tuscany Pointe Trl, Naples, FL 34120",26.247872690095,-81.683979831409
"28134 Edenderry Ct, Bonita Springs, FL 34135","28134 Edenderry Ct, Bonita Springs, FL 34135",26.3285741,-81.6700093
"28742 Megan Dr, Bonita Springs, FL 34135","28742 Megan Dr, Bonita Springs, FL 34135",26.3179002,-81.793406
"20507 Black Tree Ln, Estero, FL 33928","20507 Black Tree Ln, Estero, FL 33928",26.436753328727,-81.736584934149
"11446 Stratham Loop, Estero, FL 33928","11446 Stratham Loop, Estero, FL 33928",26.43163000883,-81.766645130446
"6672 Estero Blvd # A711, Fort Myers Beach, FL 33931","6672 Estero Blvd # A711, Fort Myers Beach, FL 33931",26.418065382204,-81.901965135785
"1001 Arbor Lake Dr # 1207, Naples, FL 34110","1001 Arbor Lake Dr # 1207, Naples, FL 34110",26.302446680081,-81.823187966351
"13458 Sumter Ln, Naples, FL 34109","13458 Sumter Ln, Naples, FL 34109",26.225151732658,-81.761577338718
"6075 Shallows Way, Naples, FL 34109","6075 Shallows Way, Naples, FL 34109",26.256909135067,-81.744424262273
"28074 Edenderry Ct, Bonita Springs, FL 34135","28074 Edenderry Ct, Bonita Springs, FL 34135",26.330044,-81.6694668
"20494 Fair Oak Ln, Estero, FL 33928","20494 Fair Oak Ln, Estero, FL 33928",,
"83 Glen Eagle Cir, Naples, FL 34104","83 Glen Eagle Cir, Naples, FL 34104",26.15274095588,-81.728917197021
"1585 Vizcaya Ln, Naples, FL 34113","1585 Vizcaya Ln, Naples, FL 34113",26.053566853333,-81.720925770733
"5400 Hawthorn Woods Way, Naples, FL 34116","5400 Hawthorn Woods Way, Naples, FL 34116",26.202858409902,-81.715938841262
"2 Fairview Blvd, Fort Myers Beach, FL 33931","2 Fairview Blvd, Fort Myers Beach, FL 33931",26.420388,-81.901502
"1556 Santiago Cir, Naples, FL 34113","1556 Santiago Cir, Naples, FL 34113",26.054181431468,-81.714153497919
"3809 Buttonwood Way, Naples, FL 34112","3809 Buttonwood Way, Naples, FL 34112",26.147118093497,-81.692976882764
"1160 Diana Ave, Naples, FL 34103","1160 Diana Ave, Naples, FL 34103",26.1760071,-81.7957282
"8413 Hollow Brook Cir, Naples, FL 34119","8413 Hollow Brook Cir, Naples, FL 34119",26.272084740979,-81.695877765019
"1351 Old Oak Ln, Naples, FL 34110","1351 Old Oak Ln, Naples, FL 34110",26.310409492727,-81.801391479733
"16061 Starglazer Pl, Bonita Springs, FL 34135","16061 Starglazer Pl, Bonita Springs, FL 34135",26.3262418,-81.6886568
"5544 Lago Villaggio Way, Naples, FL 34104","5544 Lago Villaggio Way, Naples, FL 34104",26.140576039549,-81.736161399806
"101 Muirfield Cir, Naples, FL 34113","101 Muirfield Cir, Naples, FL 34113",26.104084882472,-81.718940459103
"8854 Naples Heritage Dr # E1, Naples, FL 34112","8854 Naples Heritage Dr # E1, Naples, FL 34112",26.137010439612,-81.687981828248
"21078 Teak Tree Ter, Estero, FL 33928","21078 Teak Tree Ter, Estero, FL 33928",,
"20691 Fair Oak Ln, Estero, FL 33928","20691 Fair Oak Ln, Estero, FL 33928",,
"1555 Santiago Cir, Naples, FL 34113","1555 Santiago Cir, Naples, FL 34113",26.053802113105,-81.714563080695
"3817 Ruby Way, Naples, FL 34114","3817 Ruby Way, Naples, FL 34114",26.03448006335,-81.685160470243
"6867 Saona Ct, Naples, FL 34113","6867 Saona Ct, Naples, FL 34113",,
"1350 Triandra Ln, Naples, FL 34119","1350 Triandra Ln, Naples, FL 34119",26.268166932264,-81.717609375752
"1769 Birdie Dr, Naples, FL 34120","1769 Birdie Dr, Naples, FL 34120",26.281416398792,-81.577244193508
"25710 Hickory Blvd # 306, Bonita Springs, FL 34134","25710 Hickory Blvd # 306, Bonita Springs, FL 34134",26.362728917624,-81.861059245722
"20749 Corkscrew Shores Blvd, Estero, FL 33928","20749 Corkscrew Shores Blvd, Estero, FL 33928",26.443404600366,-81.711334316655
"22628 Island Pines Way # 1502, Fort Myers Beach, FL 33931","22628 Island Pines Way # 1502, Fort Myers Beach, FL 33931",26.417262347896,-81.899533694423
"1527 Whispering Oaks Cir, Naples, FL 34110","1527 Whispering Oaks Cir, Naples, FL 34110",26.309249454687,-81.799885376248
"1140 29th Ave N, Naples, FL 34103","1140 29th Ave North, Naples, FL 34103",26.1806242,-81.7965497
"9680 Falconer Way, Estero, FL 33928","9680 Falconer Way, Estero, FL 33928",26.444153344248,-81.792654310476
"3797 Hudson Ct, Naples, FL 34116","3797 Hudson Ct, Naples, FL 34116",26.168589562148,-81.70329960058
"1411 Serrano Cir, Naples, FL 34105","1411 Serrano Cir, Naples, FL 34105",26.205646809913,-81.745995528591
"700 Arbor Lake Dr # 101, Naples, FL 34110","700 Arbor Lake Dr # 101, Naples, FL 34110",26.302173303054,-81.819009144302
"6659 Mangrove Way, Naples, FL 34109","6659 Mangrove Way, Naples, FL 34109",26.2247296,-81.7878641
"9240 Glenforest Dr, Naples, FL 34120","9240 Glenforest Dr, Naples, FL 34120",26.270859589884,-81.682184138128
"3351 Sandpiper Way, Naples, FL 34109","3351 Sandpiper Way, Naples, FL 34109",26.238325033596,-81.756109006272
"3244 Sundance Cir, Naples, FL 34109","3244 Sundance Cir, Naples, FL 34109",26.238841526438,-81.758152893276
"12903 Brynwood Preserve Ln, Naples, FL 34105","12903 Brynwood Preserve Ln, Naples, FL 34105",26.206689930081,-81.749694606787
"15818 Delaplata Ln, Naples, FL 34110","15818 Delaplata Ln, Naples, FL 34110",26.287907145862,-81.75834887264
"525 Eagle Creek Dr, Naples, FL 34113","525 Eagle Creek Dr, Naples, FL 34113",26.056567230646,-81.707875900506
"4085 Trinidad Way, Naples, FL 34119","4085 Trinidad Way, Naples, FL 34119",26.254763644371,-81.70768675661
"251 Torrey Pines Point, Naples, FL 34113","251 Torrey Pines Point, Naples, FL 34113",26.105091947029,-81.731901737655
"7156 Lemuria Cir # 1402, Naples, FL 34109","7156 Lemuria Cir # 1402, Naples, FL 34109",26.241189672923,-81.785405197428
"13105 Vanderbilt Dr # 306, Naples, FL 34110","13105 Vanderbilt Dr # 306, Naples, FL 34110",26.290216684912,-81.818594536004
"5014 Old Pond Dr, Naples, FL 34104","5014 Old Pond Dr, Naples, FL 34104",26.1454634,-81.7420129
"5339 Myrtle Ln, Naples, FL 34113","5339 Myrtle Ln, Naples, FL 34113",26.08218267903,-81.729173752105
"800 River Point Dr # 213, Naples, FL 34102","800 River Point Dr # 213, Naples, FL 34102",26.139781337386,-81.788919646032
"8744 Naples Heritage Dr # E28, Naples, FL 34112","8744 Naples Heritage Dr # E28, Naples, FL 34112",26.137858543626,-81.690209814933
"8815 Naples Heritage Dr # D9, Naples, FL 34112","8815 Naples Heritage Dr # D9, Naples, FL 34112",26.137231871522,-81.688399605937
"8818 Naples Heritage Dr, Naples, FL 34112","8818 Naples Heritage Dr, Naples, FL 34112",26.137312703579,-81.688726338974
"1205 Creech Rd, Naples, FL 34103","1205 Creech Rd, Naples, FL 34103",26.1821574,-81.7956117
"1109 N Alhambra Cir, Naples, FL 34103","1109 North Alhambra Cir, Naples, FL 34103",26.2054526,-81.796926
"167 Burnt Pine Dr, Naples, FL 34119","167 Burnt Pine Dr, Naples, FL 34119",26.269074698553,-81.696798037693
"11476 Quail Village Way, Naples, FL 34119","11476 Quail Village Way, Naples, FL 34119",26.277848789723,-81.734214531708
"11682 Quail Village Way # 2, Naples, FL 34119","11682 Quail Village Way # 2, Naples, FL 34119",,
"3224 Pacific Dr, Naples, FL 34119","3224 Pacific Dr, Naples, FL 34119",26.288341867893,-81.718636469486
"2389 Leafshine Ln, Naples, FL 34119","2389 Leafshine Ln, Naples, FL 34119",26.269981517694,-81.714350226588
"2159 Khasia Pt, Naples, FL 34119","2159 Khasia Pt, Naples, FL 34119",26.264228304062,-81.715526346895
"1515 Whispering Oaks Cir, Naples, FL 34110","1515 Whispering Oaks Cir, Naples, FL 34110",26.309220137489,-81.799922650972
"14384 Tuscany Pointe Cv, Naples, FL 34120","14384 Tuscany Pointe Cv, Naples, FL 34120",26.248829514763,-81.684888903802
"12349 Dahlia Ct, Naples, FL 34120","12349 Dahlia Ct, Naples, FL 34120",,
"4473 Novato Ct, Naples, FL 34109","4473 Novato Ct, Naples, FL 34109",26.238581807141,-81.741112759798
"27220 Enclave Dr, Bonita Springs, FL 34134","27220 Enclave Dr, Bonita Springs, FL 34134",26.344381,-81.811847
"9076 Isla Bella Cir, Bonita Springs, FL 34135","9076 Isla Bella Cir, Bonita Springs, FL 34135",26.3698803,-81.7979199
"10142 Avonleigh Dr, Bonita Springs, FL 34135","10142 Avonleigh Dr, Bonita Springs, FL 34135",,
"11591 Pin Oak Dr, Bonita Springs, FL 34135","11591 Pin Oak Dr, Bonita Springs, FL 34135",26.3426699,-81.7615347
"24973 Bay Cedar Dr, Bonita Springs, FL 34134","24973 Bay Cedar Dr, Bonita Springs, FL 34134",26.3797134,-81.8280466
"26171 Hickory Blvd # 4c, Bonita Springs, FL 34134","26171 Hickory Blvd # 4c, Bonita Springs, FL 34134",26.356328345979,-81.857337039814
"16744 Siesta Drum Way, Bonita Springs, FL 34135","16744 Siesta Drum Way, Bonita Springs, FL 34135",26.3292507,-81.676082
"16566 Crescent Beach Way, Bonita Springs, FL 34135","16566 Crescent Beach Way, Bonita Springs, FL 34135",26.3301798,-81.6814524
"9155 Spanish Moss Way, Bonita Springs, FL 34135","9155 Spanish Moss Way, Bonita Springs, FL 34135",26.3273518,-81.7962163
"16030 Starglazer Pl, Bonita Springs, FL 34135","16030 Starglazer Pl, Bonita Springs, FL 34135",26.3263975,-81.6893343
"8010 Via Sardinia Way # 4204, Estero, FL 33928","8010 Via Sardinia Way # 4204, Estero, FL 33928",26.400016347033,-81.806879099886
"20477 Corkscrew Shores Blvd, Estero, FL 33928","20477 Corkscrew Shores Blvd, Estero, FL 33928",26.444026887309,-81.721955561554
"23124 Oakglen Ln, Estero, FL 34135","23124 Oakglen Ln, Estero, FL 34135",26.402141190711,-81.800083813916
"19585 Deming Ln, Estero, FL 33928","19585 Deming Ln, Estero, FL 33928",,
"20028 Siesta Key Ct, Estero, FL 33928","20028 Siesta Key Ct, Estero, FL 33928",26.447936682465,-81.77813120485
"20612 Greenwich Pl, Estero, FL 33928","20612 Greenwich Pl, Estero, FL 33928",,
